frame_id,person_id,keypoint_id,x,y,confidence
48,0,5,473.67236,485.81055,0.99559504
48,0,6,505.47696,470.277,0.9843262
48,0,7,486.07333,519.59125,0.97505015
48,0,8,531.0841,486.38968,0.8592834
48,0,9,492.9427,549.69885,0.85440993
48,0,10,535.96014,509.48004,0.590175
48,0,11,509.99512,529.6573,0.998285
48,0,12,529.534,522.927,0.99677664
48,0,13,497.41492,574.8111,0.99139565
48,0,14,503.78958,564.2394,0.9808812
48,0,15,509.0874,615.09204,0.94674337
48,0,16,502.03857,611.42365,0.90530384
48,1,0,552.4882,428.6401,0.05561039
48,1,1,553.25055,425.46878,0.07635396
48,1,2,555.12286,425.38,0.012427342
48,1,3,555.8161,427.15298,0.8618941
48,1,4,572.18555,426.08533,0.22112064
48,1,5,553.46075,447.32983,0.9853683
48,1,6,581.0388,444.74182,0.96507204
48,1,7,547.5406,477.14932,0.9208534
48,1,8,588.9677,472.99942,0.66559094
48,1,9,543.21936,503.5973,0.64229995
48,1,10,590.0879,500.79584,0.3312102
48,1,11,558.95105,497.79675,0.97468555
48,1,12,576.4376,496.32336,0.96093327
48,1,13,552.23505,530.6919,0.8151405
48,1,14,569.16064,529.4562,0.7117351
48,1,15,553.9745,559.16125,0.48105764
48,1,16,567.44745,556.723,0.37820914
48,2,0,554.66595,430.33527,0.08413531
48,2,1,555.3754,426.6233,0.0591248
48,2,2,556.5238,426.4674,0.02611792
48,2,3,554.57086,427.20706,0.7643018
48,2,4,572.81946,425.51205,0.4161131
48,2,5,552.4449,447.4813,0.987364
48,2,6,582.1383,444.7782,0.9789571
48,2,7,544.9259,478.30722,0.8650866
48,2,8,592.38885,477.54538,0.7581964
48,2,9,542.5519,506.79492,0.47924015
48,2,10,598.333,501.6358,0.37146556
48,2,11,560.99194,497.02197,0.9882732
48,2,12,585.6604,495.12012,0.9859934
48,2,13,548.25256,524.9218,0.9112508
48,2,14,604.1366,521.45654,0.8981734
48,2,15,541.79865,553.578,0.7164718
48,2,16,623.67004,542.2786,0.6983508
49,0,0,467.3766,461.87338,0.056171253
49,0,1,467.8703,458.8529,0.033120234
49,0,2,469.9418,456.644,0.017006341
49,0,3,467.43878,463.30054,0.6476886
49,0,4,488.4883,455.16656,0.43902588
49,0,5,473.78503,485.68356,0.9954536
49,0,6,505.65942,470.21353,0.98490036
49,0,7,486.31204,519.2946,0.97548443
49,0,8,531.28735,487.2922,0.87262565
49,0,9,493.35532,549.45087,0.8631248
49,0,10,535.844,511.854,0.6250383
49,0,11,510.1999,529.67194,0.9983664
49,0,12,529.7117,522.791,0.99704117
49,0,13,497.56033,575.13513,0.9920344
49,0,14,503.20038,563.6112,0.98296136
49,0,15,509.18445,615.3307,0.9504568
49,0,16,500.79532,610.3592,0.9144896
49,1,0,552.4293,428.19266,0.021878242
49,1,1,553.79114,424.49475,0.02890091
49,1,2,554.92,424.48798,0.007865595
49,1,3,555.24615,426.0996,0.7900545
49,1,4,572.701,425.2966,0.33850306
49,1,5,551.67694,446.39322,0.9855091
49,1,6,580.9103,444.98676,0.9699451
49,1,7,545.1308,476.60934,0.913919
49,1,8,588.00586,474.6184,0.7328648
49,1,9,540.88983,498.98962,0.5704622
49,1,10,589.8219,497.82758,0.3392111
49,1,11,557.3373,496.50964,0.9773597
49,1,12,577.1913,495.65637,0.9682741
49,1,13,548.6402,526.7455,0.8184629
49,1,14,572.96375,526.098,0.74330676
49,1,15,548.5114,555.20496,0.49871686
49,1,16,574.8166,553.89526,0.4186679
49,2,0,555.8216,429.21777,0.067961425
49,2,1,556.4001,425.52994,0.04518779
49,2,2,557.43555,425.3567,0.023543533
49,2,3,554.464,426.33664,0.7299319
49,2,4,572.8284,424.78174,0.44274285
49,2,5,552.3779,446.96313,0.9844589
49,2,6,581.7883,444.24615,0.9795759
49,2,7,544.86646,477.26523,0.823605
49,2,8,592.4161,476.37607,0.76532364
49,2,9,542.8128,502.99493,0.40287292
49,2,10,598.42474,498.65723,0.36514902
49,2,11,560.71967,495.6955,0.9881187
49,2,12,585.3112,493.7602,0.98749036
49,2,13,547.9342,522.63324,0.9192669
49,2,14,604.2518,518.7217,0.91846275
49,2,15,541.11664,552.5538,0.7577589
49,2,16,624.76935,540.9987,0.7619348
50,0,0,472.12958,461.1722,0.07238239
50,0,1,473.2477,457.2283,0.051783655
50,0,2,475.65155,455.5833,0.02009948
50,0,3,475.00644,460.73975,0.686584
50,0,4,496.63205,453.86023,0.3567622
50,0,5,477.56183,484.25143,0.9935541
50,0,6,512.82916,471.55844,0.9702514
50,0,7,483.15436,517.18756,0.9635353
50,0,8,532.5739,493.45435,0.7306223
50,0,9,490.2483,545.1981,0.8054747
50,0,10,533.47266,520.10187,0.4188437
50,0,11,507.23343,530.6445,0.9967416
50,0,12,528.9797,524.5089,0.9929194
50,0,13,498.55777,576.076,0.9852246
50,0,14,504.0504,566.2101,0.96194494
50,0,15,516.209,617.57446,0.92481434
50,0,16,506.63034,610.41345,0.8540911
50,1,0,549.4307,422.7461,0.064120576
50,1,1,550.13477,419.4748,0.043375917
50,1,2,551.36945,418.5611,0.025519544
50,1,3,546.4683,422.69858,0.6810252
50,1,4,564.6359,419.2601,0.4915377
50,1,5,544.3964,445.44836,0.98955846
50,1,6,570.11444,440.10223,0.9731357
50,1,7,540.9825,476.68683,0.89263964
50,1,8,580.91315,472.19537,0.6667018
50,1,9,541.67914,503.11798,0.55231315
50,1,10,586.4466,498.31293,0.29399204
50,1,11,556.5236,492.5913,0.9945913
50,1,12,577.25757,490.12616,0.9911424
50,1,13,552.36505,525.01636,0.9777361
50,1,14,591.1537,518.21326,0.96128815
50,1,15,556.1246,554.88293,0.93339735
50,1,16,613.5383,542.9694,0.902419
50,2,0,544.6815,420.80386,0.026911436
50,2,1,545.96765,417.25815,0.03569844
50,2,2,546.73486,417.1859,0.01013375
50,2,3,546.40643,420.45514,0.7257144
50,2,4,563.651,419.31528,0.2918142
50,2,5,542.9903,443.12546,0.97817516
50,2,6,571.65295,440.9254,0.9562311
50,2,7,539.0774,473.55112,0.88797486
50,2,8,576.4551,469.379,0.66672283
50,2,9,539.1064,498.89697,0.5373653
50,2,10,576.47955,493.17078,0.30450585
50,2,11,550.55536,494.45508,0.97459733
50,2,12,568.9409,493.57037,0.96403295
50,2,13,550.124,527.7675,0.84914064
50,2,14,564.71436,527.1771,0.7874033
50,2,15,554.65436,555.0846,0.6023496
50,2,16,562.6158,554.0671,0.52913296
51,0,0,481.49634,461.57452,0.07040722
51,0,1,482.31894,457.57413,0.055627633
51,0,2,483.87543,456.3839,0.02096256
51,0,3,483.95288,459.77695,0.6939019
51,0,4,503.0948,454.3158,0.3672615
51,0,5,487.14023,481.57025,0.99214655
51,0,6,521.02625,471.06113,0.9613289
51,0,7,485.67493,513.6065,0.9462925
51,0,8,538.665,489.58582,0.59847224
51,0,9,481.14716,536.9448,0.73081845
51,0,10,535.1652,508.25116,0.28242293
51,0,11,511.87695,530.613,0.99685526
51,0,12,533.2382,526.1078,0.9927167
51,0,13,505.7225,573.75616,0.99114054
51,0,14,516.9957,567.45575,0.97515225
51,0,15,518.4753,614.2226,0.96784514
51,0,16,520.37805,613.49915,0.93056214
51,1,0,538.23096,420.01413,0.075303875
51,1,1,539.60864,417.0948,0.060415056
51,1,2,540.17944,415.76636,0.03194391
51,1,3,538.88226,420.10413,0.70444614
51,1,4,554.4773,415.391,0.46431932
51,1,5,538.0182,441.18832,0.983346
51,1,6,561.646,434.35962,0.96697193
51,1,7,536.7677,470.11703,0.80255765
51,1,8,571.9358,462.8905,0.57797456
51,1,9,535.9256,489.34894,0.3862882
51,1,10,566.9859,484.73853,0.22453842
51,1,11,555.5028,489.15338,0.99254465
51,1,12,574.37366,486.6342,0.9896752
51,1,13,552.80475,525.4781,0.9787315
51,1,14,584.6371,520.7096,0.96935344
51,1,15,559.3963,556.8022,0.95462185
51,1,16,605.1472,548.258,0.9417064
52,0,0,489.30252,461.12225,0.030654926
52,0,1,490.50888,457.71887,0.04972236
52,0,2,491.27557,456.73328,0.010481185
52,0,3,493.2895,459.96594,0.82134527
52,0,4,510.64026,455.90076,0.32194853
52,0,5,494.86148,481.73752,0.98533845
52,0,6,526.82104,474.30804,0.96382815
52,0,7,489.37045,513.81055,0.89426166
52,0,8,540.5745,499.1532,0.5993684
52,0,9,481.10767,532.43243,0.56163657
52,0,10,531.7452,513.8042,0.27987403
52,0,11,515.5312,534.0959,0.98879075
52,0,12,536.0189,530.79877,0.9829563
52,0,13,507.60968,569.64294,0.9749829
52,0,14,526.6411,566.1676,0.9581341
52,0,15,517.6647,609.6831,0.9340813
52,0,16,533.20386,604.93414,0.90457207
52,1,0,527.7884,416.47882,0.03148817
52,1,1,528.571,413.34647,0.04727474
52,1,2,529.8222,412.5115,0.007665621
52,1,3,530.8639,414.90057,0.68410575
52,1,4,546.16113,411.79913,0.10854791
52,1,5,533.89813,434.81232,0.92062664
52,1,6,555.4549,429.49432,0.83623964
52,1,7,529.9609,464.393,0.69048464
52,1,8,557.5581,457.58102,0.28160992
52,1,9,525.5754,481.00674,0.3234294
52,1,10,551.7717,480.72424,0.121040665
52,1,11,548.8287,485.4593,0.94193137
52,1,12,563.6356,483.27872,0.9148938
52,1,13,549.53674,525.2708,0.8558119
52,1,14,565.0407,522.30945,0.78131276
52,1,15,550.7045,561.5597,0.74244183
52,1,16,567.3056,556.94055,0.6666648
53,0,0,505.37527,461.68042,0.022499833
53,0,1,506.7216,458.1362,0.03537026
53,0,2,507.21155,457.53836,0.009897073
53,0,3,507.3943,460.35928,0.8087388
53,0,4,525.2015,457.9607,0.42345518
53,0,5,505.19357,481.09436,0.9867619
53,0,6,538.29156,477.13303,0.97311294
53,0,7,494.03174,508.85553,0.90678763
53,0,8,549.693,502.13727,0.7071006
53,0,9,486.40704,518.53906,0.573001
53,0,10,542.1258,512.7331,0.34163955
53,0,11,518.6178,533.95746,0.9918333
53,0,12,539.08875,532.12476,0.9885007
53,0,13,520.0745,575.0931,0.97837263
53,0,14,535.29816,573.1194,0.96776074
53,0,15,526.18945,615.42395,0.9263131
53,0,16,534.8629,612.45374,0.9024951
54,0,0,505.28302,461.80136,0.021045348
54,0,1,506.71146,458.24707,0.033388402
54,0,2,507.0916,457.65613,0.009496786
54,0,3,507.3142,460.5064,0.8083723
54,0,4,525.28925,458.18158,0.43463415
54,0,5,504.85995,481.38007,0.9865101
54,0,6,538.4882,477.70218,0.97278994
54,0,7,493.70227,508.98492,0.90126073
54,0,8,549.65735,503.2268,0.69545275
54,0,9,486.33832,518.96906,0.5513676
54,0,10,541.8226,514.8919,0.3237592
54,0,11,518.107,535.1622,0.99162525
54,0,12,539.0745,533.4606,0.9882427
54,0,13,520.0863,575.962,0.97781134
54,0,14,535.93365,574.1161,0.96711475
54,0,15,526.37555,615.9206,0.92671764
54,0,16,535.9696,613.06256,0.90341127
55,0,0,517.5329,461.8947,0.046616927
55,0,1,518.1102,457.4829,0.04019814
55,0,2,519.6225,457.6654,0.01921006
55,0,3,514.9809,458.55676,0.6124991
55,0,4,532.9652,457.41544,0.40812442
55,0,5,511.02917,479.57242,0.99081975
55,0,6,542.7653,477.8179,0.87460196
55,0,7,498.698,505.0456,0.94164556
55,0,8,552.6286,501.7575,0.2213233
55,0,9,485.50647,517.36224,0.6543522
55,0,10,542.26044,511.0525,0.07201658
55,0,11,521.908,536.31744,0.9921664
55,0,12,541.3633,535.0516,0.96731055
55,0,13,520.6244,576.99005,0.97449094
55,0,14,532.4229,574.3655,0.8747596
55,0,15,530.14056,618.36615,0.92283237
55,0,16,532.2099,615.784,0.7563179
56,0,0,524.87177,459.3847,0.046207126
56,0,1,524.749,455.2666,0.028658178
56,0,2,526.23975,455.2096,0.021198
56,0,3,519.65393,456.76727,0.6592895
56,0,4,538.66235,455.49542,0.5637899
56,0,5,515.5577,478.9776,0.99096054
56,0,6,548.30835,475.72537,0.9798901
56,0,7,506.68692,505.3194,0.9030056
56,0,8,563.39923,506.00934,0.7276656
56,0,9,494.47806,520.188,0.55451983
56,0,10,571.80505,533.2076,0.3066444
56,0,11,527.32117,533.1099,0.99475205
56,0,12,547.9652,530.75085,0.9918494
56,0,13,528.39154,578.16455,0.97166044
56,0,14,548.2309,568.56525,0.95041114
56,0,15,538.3219,623.16846,0.88852245
56,0,16,550.7611,605.35004,0.8384464
57,0,0,488.38745,427.2782,0.17300881
57,0,1,488.87814,423.45947,0.28576127
57,0,2,490.4105,423.5373,0.0135301445
57,0,3,494.55243,423.85654,0.84546214
57,0,4,504.03894,423.6715,0.010413429
57,0,5,502.67163,442.7194,0.9379357
57,0,6,510.23093,441.4452,0.6918525
57,0,7,505.00107,472.75836,0.8361311
57,0,8,508.90652,469.3719,0.111692086
57,0,9,491.1178,489.6317,0.6209893
57,0,10,492.76004,485.01086,0.09030045
57,0,11,505.04663,493.8921,0.95930344
57,0,12,510.35562,492.5014,0.9037026
57,0,13,501.23123,534.5763,0.95235205
57,0,14,502.9968,533.5962,0.85912067
57,0,15,503.26035,575.94025,0.9100937
57,0,16,502.37177,573.297,0.8041721
58,0,0,536.07556,441.6788,0.043583244
58,0,1,536.10944,437.42288,0.030996231
58,0,2,538.60913,437.4306,0.018743146
58,0,3,533.43634,439.2694,0.62269306
58,0,4,555.1504,437.63702,0.44478506
58,0,5,530.7924,461.6734,0.9838328
58,0,6,566.2666,459.01212,0.95595276
58,0,7,519.6304,490.92145,0.86323965
58,0,8,578.96173,490.52417,0.5851371
58,0,9,516.31604,510.7834,0.45368037
58,0,10,578.37054,519.0584,0.20759465
58,0,11,544.7807,515.2498,0.987992
58,0,12,568.1652,513.33307,0.9802388
58,0,13,544.1073,559.2788,0.9382948
58,0,14,567.14874,554.4344,0.89417845
58,0,15,547.8968,605.80304,0.8021802
58,0,16,567.4958,598.4718,0.7218183
58,1,0,470.58856,437.3326,0.22377032
58,1,1,471.0776,433.27444,0.24997708
58,1,2,471.63483,433.03687,0.0394606
58,1,3,476.31842,433.14526,0.73007447
58,1,4,487.78268,431.21558,0.08354119
58,1,5,492.88474,451.14236,0.9701694
58,1,6,497.2904,449.3587,0.81593466
58,1,7,501.30698,479.0488,0.91291463
58,1,8,500.904,476.681,0.31761196
58,1,9,477.93466,487.75574,0.7843663
58,1,10,482.77972,487.73282,0.23006839
58,1,11,498.9229,507.12555,0.98254883
58,1,12,506.1112,505.56628,0.9513261
58,1,13,484.3677,545.33057,0.9628943
58,1,14,515.41693,547.4506,0.88486636
58,1,15,474.12946,589.0896,0.8964575
58,1,16,525.9691,592.74054,0.7757566
59,0,0,535.93695,441.94034,0.047520813
59,0,1,536.0862,437.74417,0.035001446
59,0,2,538.52844,437.7686,0.020082884
59,0,3,534.03394,439.55304,0.625503
59,0,4,555.2526,437.92892,0.42598516
59,0,5,531.54596,461.30103,0.98215425
59,0,6,566.80115,459.0616,0.9497743
59,0,7,520.6317,490.18506,0.85384077
59,0,8,578.91583,490.50696,0.55166996
59,0,9,517.3131,509.7705,0.4419596
59,0,10,577.737,519.20447,0.19212918
59,0,11,545.5659,514.86145,0.98594993
59,0,12,568.99866,513.2008,0.97647786
59,0,13,544.07104,557.95154,0.9301898
59,0,14,567.963,553.8811,0.8788796
59,0,15,547.5627,603.3929,0.7877485
59,0,16,568.4714,597.7971,0.70011723
59,1,0,470.46973,437.23343,0.232196
59,1,1,470.968,433.2022,0.26207286
59,1,2,471.43002,432.9535,0.040976968
59,1,3,476.05823,433.05182,0.74246824
59,1,4,487.42456,431.13455,0.08539675
59,1,5,492.82632,450.71408,0.97155666
59,1,6,496.96075,449.15424,0.81905204
59,1,7,501.80618,478.8024,0.9139058
59,1,8,500.4276,476.65433,0.31096187
59,1,9,478.1682,487.988,0.78445303
59,1,10,482.14734,487.8348,0.22472915
59,1,11,499.2424,506.83344,0.983306
59,1,12,506.51358,505.49194,0.95277745
59,1,13,484.36032,545.5665,0.96527386
59,1,14,516.87787,548.3714,0.8905531
59,1,15,473.5408,589.6481,0.90403837
59,1,16,528.0323,594.4881,0.78850126
60,0,0,536.7724,437.18176,0.033702143
60,0,1,537.5317,432.67322,0.021424752
60,0,2,539.3228,432.94952,0.013076402
60,0,3,537.7993,434.6915,0.6064086
60,0,4,558.0762,433.3279,0.4265549
60,0,5,533.92426,456.91003,0.98529816
60,0,6,569.4974,453.8966,0.96781945
60,0,7,518.47943,478.4386,0.86367655
60,0,8,581.56647,481.9091,0.6615041
60,0,9,516.11633,478.48828,0.49930432
60,0,10,584.79517,506.41168,0.28738973
60,0,11,547.50195,509.67224,0.99601066
60,0,12,571.51154,507.07263,0.9941585
60,0,13,545.7452,554.52655,0.98801917
60,0,14,576.1661,546.05133,0.98132974
60,0,15,548.15485,600.3162,0.9634163
60,0,16,580.791,584.49774,0.9506248
60,1,0,464.426,437.35852,0.23543279
60,1,1,465.16135,433.0276,0.23582277
60,1,2,465.85507,432.899,0.04387613
60,1,3,470.97803,433.75546,0.5986973
60,1,4,479.7469,432.14566,0.0598619
60,1,5,485.06097,453.95914,0.9544428
60,1,6,485.26697,452.37482,0.7943004
60,1,7,491.02985,480.7172,0.9261927
60,1,8,484.65048,480.25058,0.46524101
60,1,9,468.61002,497.06476,0.85788447
60,1,10,464.60056,495.82666,0.41423482
60,1,11,490.38947,508.83417,0.9747668
60,1,12,491.59323,506.818,0.9401827
60,1,13,482.01642,549.1026,0.9405379
60,1,14,490.16864,547.44434,0.84592444
60,1,15,473.75388,592.10876,0.8159503
60,1,16,486.938,588.98596,0.66785437
61,0,0,541.23615,432.7054,0.049878456
61,0,1,541.60925,428.08017,0.028119186
61,0,2,542.9477,428.33368,0.017362513
61,0,3,540.8196,430.12573,0.7024217
61,0,4,560.31323,428.98657,0.49198836
61,0,5,538.33356,454.92444,0.9919411
61,0,6,573.4244,451.079,0.99177843
61,0,7,532.8699,484.70795,0.9071603
61,0,8,587.6483,480.02222,0.9023355
61,0,9,535.42535,506.46228,0.62297726
61,0,10,594.94385,504.67438,0.6180134
61,0,11,551.92017,509.36816,0.9983436
61,0,12,576.07886,506.67822,0.9983911
61,0,13,548.1772,555.5876,0.99378985
61,0,14,577.0976,547.7733,0.9936767
61,0,15,550.3208,602.7052,0.97432095
61,0,16,580.6524,585.8471,0.9751243
61,1,0,454.81378,448.04626,0.3879352
61,1,1,455.42795,443.64755,0.45079088
61,1,2,455.19943,443.49045,0.072203174
61,1,3,463.70737,440.8774,0.70444494
61,1,4,467.9616,439.49786,0.04257891
61,1,5,481.4554,456.8305,0.95697755
61,1,6,476.03174,456.08972,0.73088926
61,1,7,488.76593,482.5717,0.9324984
61,1,8,477.75797,484.42865,0.34144184
61,1,9,466.21194,496.50775,0.8748286
61,1,10,461.3767,500.59387,0.33028662
61,1,11,486.0947,512.5268,0.9705076
61,1,12,482.9808,510.69794,0.91592467
61,1,13,477.73764,552.3166,0.9424426
61,1,14,476.26813,551.77826,0.818081
61,1,15,477.71893,595.2867,0.8420804
61,1,16,478.12622,592.95886,0.66811603
62,0,0,541.01086,433.23874,0.0607902
62,0,1,542.14795,428.54572,0.04322173
62,0,2,543.9343,428.60522,0.013963212
62,0,3,545.0025,430.90964,0.67476344
62,0,4,563.5542,428.8683,0.25849086
62,0,5,543.6773,454.76926,0.99252456
62,0,6,577.0863,450.89996,0.9602962
62,0,7,538.5072,485.3443,0.9648993
62,0,8,591.2661,479.8122,0.68579334
62,0,9,533.2551,514.6497,0.84471077
62,0,10,594.72723,507.63013,0.41979042
62,0,11,555.6033,506.23108,0.9979632
62,0,12,579.1555,503.25824,0.99508625
62,0,13,548.0471,553.6927,0.9943205
62,0,14,579.1158,545.5895,0.98397833
62,0,15,548.3377,601.3105,0.97749525
62,0,16,583.93207,583.71423,0.9524505
62,1,0,445.9054,451.40665,0.41811472
62,1,1,446.48087,447.10593,0.4934261
62,1,2,446.63535,447.3279,0.051728003
62,1,3,455.6014,444.75787,0.78725046
62,1,4,460.5611,444.44617,0.023223702
62,1,5,473.02072,462.06064,0.9768887
62,1,6,464.0206,459.7555,0.7692859
62,1,7,484.2951,481.51587,0.97095865
62,1,8,466.38617,483.68036,0.3939279
62,1,9,460.10004,489.6985,0.9481524
62,1,10,454.82654,498.77106,0.4414389
62,1,11,478.91702,513.67303,0.9914283
62,1,12,475.56036,511.46136,0.9693895
62,1,13,471.4575,555.8211,0.99041194
62,1,14,485.89328,552.0743,0.9585977
62,1,15,468.9782,604.3205,0.97480494
62,1,16,509.16833,581.3009,0.92788804
63,0,0,545.7773,432.85938,0.24886908
63,0,1,547.3214,428.5036,0.21220848
63,0,2,547.8937,428.6552,0.052829854
63,0,3,553.5716,428.52698,0.8517384
63,0,4,566.02106,427.0423,0.2511247
63,0,5,550.53516,449.23642,0.99146175
63,0,6,583.9217,446.43668,0.98566204
63,0,7,542.49146,477.56885,0.93443596
63,0,8,596.59467,475.4697,0.85121214
63,0,9,537.4146,499.17102,0.7870042
63,0,10,602.80054,502.578,0.6353238
63,0,11,561.483,502.94525,0.9971432
63,0,12,584.43976,500.8991,0.9963606
63,0,13,555.64404,545.6751,0.99212754
63,0,14,584.73175,540.8741,0.98897713
63,0,15,558.25635,591.20404,0.9718193
63,0,16,586.5282,579.29626,0.9656466
63,1,0,435.00818,464.71155,0.41826275
63,1,1,435.7281,460.56506,0.43126526
63,1,2,434.09814,460.87756,0.07833576
63,1,3,443.58853,455.54526,0.6948548
63,1,4,441.32617,456.06805,0.043821596
63,1,5,464.35803,467.80502,0.9708011
63,1,6,444.83377,470.26056,0.87985295
63,1,7,484.48367,488.41748,0.96456194
63,1,8,447.32733,495.54242,0.7145137
63,1,9,479.29294,515.7604,0.93984604
63,1,10,441.0729,512.4865,0.69904864
63,1,11,472.62457,519.18585,0.9875168
63,1,12,461.92245,519.145,0.9734774
63,1,13,455.32657,556.8083,0.9704527
63,1,14,457.35672,556.07996,0.9285205
63,1,15,458.11798,604.2578,0.88733345
63,1,16,470.65665,591.743,0.8003331
64,0,0,545.9307,432.68375,0.24090879
64,0,1,547.49585,428.34573,0.19948438
64,0,2,548.18787,428.51843,0.052396514
64,0,3,553.5468,428.43887,0.8420804
64,0,4,566.20087,427.0102,0.26123226
64,0,5,550.31714,449.07593,0.9914971
64,0,6,583.7651,446.44925,0.9863192
64,0,7,542.50806,477.46567,0.93624675
64,0,8,596.0754,474.73358,0.8636279
64,0,9,537.2275,499.20624,0.792549
64,0,10,602.45636,500.34247,0.6574822
64,0,11,560.818,502.16406,0.9972107
64,0,12,583.8715,500.30713,0.99653375
64,0,13,555.1027,544.0933,0.9921095
64,0,14,584.5213,540.1061,0.98930323
64,0,15,557.3389,589.2805,0.97121364
64,0,16,586.05237,579.468,0.9656016
64,1,0,434.99207,464.6659,0.4080399
64,1,1,435.74524,460.5017,0.42201266
64,1,2,434.17273,460.84653,0.0789374
64,1,3,443.5504,455.5399,0.6832042
64,1,4,441.34155,456.13638,0.045463823
64,1,5,464.11267,467.48026,0.9692751
64,1,6,445.00885,470.4269,0.8723008
64,1,7,484.2813,488.42224,0.96249014
64,1,8,447.51843,495.4781,0.6988558
64,1,9,479.3227,515.74603,0.93599916
64,1,10,441.24484,512.5932,0.6828064
64,1,11,472.376,519.0804,0.986635
64,1,12,461.6828,519.5042,0.9714835
64,1,13,456.10654,556.4135,0.96934605
64,1,14,456.06332,557.6639,0.9258899
64,1,15,458.49207,603.5929,0.8876371
64,1,16,468.08026,595.58057,0.7993077
65,0,0,430.41898,467.47845,0.7295916
65,0,1,431.6603,462.6115,0.7530251
65,0,2,426.9223,464.46255,0.27807686
65,0,3,439.29657,455.97995,0.7463593
65,0,4,427.56653,461.42786,0.052634027
65,0,5,456.7895,466.605,0.982811
65,0,6,436.95676,472.2368,0.9426948
65,0,7,477.52518,491.7417,0.9606035
65,0,8,438.61032,497.95508,0.72106063
65,0,9,477.0384,515.72974,0.931067
65,0,10,430.7125,517.06744,0.71340305
65,0,11,463.68103,517.07733,0.9929495
65,0,12,452.06427,518.80164,0.98752403
65,0,13,456.64917,558.00385,0.9862177
65,0,14,453.46362,559.19006,0.972983
65,0,15,459.26257,599.6478,0.9556433
65,0,16,460.46094,599.5552,0.92710435
65,1,0,548.4809,436.2483,0.56388503
65,1,1,550.4305,431.52182,0.6915343
65,1,2,549.00366,431.49988,0.1078231
65,1,3,559.91675,429.4178,0.9709565
65,1,4,566.4783,428.6012,0.16815554
65,1,5,557.48334,448.695,0.99505687
65,1,6,584.9804,445.7706,0.97742385
65,1,7,547.0206,481.96863,0.94286734
65,1,8,596.78564,472.14563,0.45935437
65,1,9,541.7395,506.02283,0.7703903
65,1,10,581.96936,485.17242,0.27000603
65,1,11,567.52386,501.4831,0.99046445
65,1,12,586.1938,500.37524,0.98036444
65,1,13,563.22095,543.5048,0.9725281
65,1,14,586.6624,543.7631,0.9339443
65,1,15,566.27625,585.92554,0.91679835
65,1,16,582.7597,584.69385,0.8462617
66,0,0,547.46466,424.2466,0.30073032
66,0,1,549.1868,419.5899,0.32772675
66,0,2,549.6593,419.9239,0.064544044
66,0,3,556.7469,421.3023,0.8854989
66,0,4,568.5232,420.2377,0.19669184
66,0,5,556.3665,443.31696,0.99086916
66,0,6,585.7436,442.48505,0.95969933
66,0,7,550.30096,469.68127,0.91562045
66,0,8,598.58777,472.5341,0.5213672
66,0,9,544.5003,480.36554,0.6961865
66,0,10,597.89044,497.94507,0.2734574
66,0,11,568.2855,497.5522,0.9945897
66,0,12,588.0106,496.40314,0.9889843
66,0,13,563.10736,542.22015,0.9887293
66,0,14,584.965,542.02783,0.9749883
66,0,15,562.9111,588.0353,0.96952844
66,0,16,584.9827,583.9307,0.946387
66,1,0,417.43704,466.59058,0.5920088
66,1,1,419.12396,461.9179,0.65418696
66,1,2,415.19043,463.64746,0.19239277
66,1,3,428.10858,458.2532,0.6986676
66,1,4,418.31757,463.34674,0.041307796
66,1,5,447.8567,470.0961,0.97356707
66,1,6,426.88242,477.37396,0.90674114
66,1,7,470.7428,491.8142,0.9524847
66,1,8,427.10995,503.01978,0.659208
66,1,9,469.29074,512.05725,0.9233755
66,1,10,418.87115,520.07697,0.67311597
66,1,11,458.16522,515.4726,0.991122
66,1,12,446.08368,517.8337,0.983888
66,1,13,450.74878,556.94244,0.9878791
66,1,14,447.79736,558.95776,0.97542906
66,1,15,454.36563,602.2617,0.96321315
66,1,16,456.9949,603.60315,0.93744326
67,0,0,409.0196,473.25015,0.52506745
67,0,1,410.27408,469.1641,0.5757918
67,0,2,406.99722,471.02002,0.19060282
67,0,3,419.26987,463.72568,0.57150304
67,0,4,408.91962,469.02838,0.04253635
67,0,5,441.63168,471.42664,0.95620024
67,0,6,413.97168,479.6241,0.86595345
67,0,7,463.54794,488.05658,0.9335877
67,0,8,416.9578,502.2834,0.6344618
67,0,9,459.3494,506.3656,0.9009691
67,0,10,412.4309,516.84766,0.6496981
67,0,11,450.12268,519.903,0.9884748
67,0,12,432.20477,522.5636,0.98026854
67,0,13,451.04166,560.8711,0.9837606
67,0,14,428.7291,563.4406,0.9698584
67,0,15,454.15912,601.09503,0.9595242
67,0,16,435.60623,603.3175,0.9353999
67,1,0,549.8769,425.79074,0.033452827
67,1,1,550.9076,422.1636,0.058960304
67,1,2,552.5882,421.65366,0.005733301
67,1,3,557.8004,422.9022,0.8654193
67,1,4,574.07336,420.58618,0.11790732
67,1,5,559.9439,442.36328,0.9847506
67,1,6,589.47144,439.02277,0.95074224
67,1,7,555.4542,470.87766,0.9139533
67,1,8,602.0083,468.0737,0.5134918
67,1,9,550.0094,486.63568,0.62214494
67,1,10,595.6309,486.53336,0.24019185
67,1,11,569.8501,495.1413,0.9909373
67,1,12,589.63605,493.19666,0.9841137
67,1,13,565.6006,536.6408,0.9733055
67,1,14,587.0174,534.9909,0.9477138
